year,discipline
1991,Economics
1991,Economics
1991,Physics
1991,ComputerScience
1991,Physics
1991,Economics
1991,Economics
1991,Medicine
1991,Literature
1991,Medicine
1991,PolScience
1991,Economics
1991,Medicine
1991,PolScience
1991,Physics
1991,Medicine
1991,Physics
1991,Physics
1991,Economics
1991,PolScience
1991,Physics
1991,Medicine
1991,PolScience
1991,Economics
1991,Physics
1991,Biology
1991,Economics
1991,Medicine
1991,Biology
1991,Literature
1991,Medicine
1991,Economics
1991,Economics
1991,Medicine
1991,Biology
1991,ComputerScience
1991,Physics
1991,Physics
1991,PolScience
1991,Medicine
1991,Biology
1991,Biology
1991,Medicine
1991,ComputerScience
1991,Medicine
1991,ComputerScience
1991,Physics
1991,Physics
1991,Physics
1991,Economics
1991,Economics
1991,PolScience
1991,PolScience
1991,Physics
1991,Biology
1991,Medicine
1991,PolScience
1991,Physics
1991,PolScience
1991,Medicine
1991,Economics
1991,Physics
1991,PolScience
1991,PolScience
1991,Medicine
1991,Medicine
1991,Economics
1991,Biology
1991,Physics
1991,Physics
1991,PolScience
1991,Physics
1991,Physics
1991,Physics
1991,Medicine
1991,PolScience
1991,Medicine
1991,Economics
1991,PolScience
1991,Physics
1991,Economics
1991,Biology
1991,Economics
1991,Medicine
1991,Medicine
1991,Economics
1991,ComputerScience
1991,ComputerScience
1991,Economics
1991,Physics
1991,Economics
1991,Economics
1991,Biology
1991,Biology
1991,PolScience
1991,Medicine
1991,Biology
1991,Medicine
1991,Physics
1991,ComputerScience
1991,Physics
1991,Medicine
1991,Physics
1991,Medicine
1991,PolScience
1991,ComputerScience
1991,Physics
1991,ComputerScience
1991,Physics
1991,Medicine
1991,Economics
1991,Literature
1991,PolScience
1991,PolScience
1991,Economics
1991,PolScience
1991,Physics
1991,Economics
1991,Economics
1991,Medicine
1991,PolScience
1991,PolScience
1991,Economics
1991,Physics
1991,Physics
1991,Medicine
1991,Medicine
1991,Physics
1991,PolScience
1991,Physics
1991,Medicine
1991,Economics
1991,ComputerScience
1991,Physics
1991,Physics
1991,PolScience
1991,Physics
1991,Literature
1991,PolScience
1991,Medicine
1991,PolScience
1991,Physics
1991,Biology
1991,Physics
1991,Medicine
1991,ComputerScience
1991,Biology
1991,Physics
1991,Medicine
1991,Physics
1991,Biology
1991,Medicine
1991,ComputerScience
1991,Medicine
1991,ComputerScience
1991,Medicine
1991,ComputerScience
1991,Physics
1991,Medicine
1991,Medicine
1991,Economics
1991,Medicine
1991,PolScience
1991,Physics
1991,Physics
1991,ComputerScience
1991,ComputerScience
1991,PolScience
1991,Medicine
1991,Medicine
1991,Physics
1991,Economics
1991,Medicine
1991,PolScience
1991,Physics
1991,PolScience
1991,Economics
1991,PolScience
1991,Economics
1991,Economics
1991,Medicine
1991,Medicine
1991,Physics
1991,Medicine
1991,Medicine
1991,ComputerScience
1991,Economics
1991,Medicine
1991,Medicine
1991,ComputerScience
1991,Medicine
1991,Medicine
1991,Economics
1991,Medicine
1991,Physics
1991,Physics
1991,Medicine
1991,PolScience
1991,PolScience
1991,Biology
1991,ComputerScience
1991,Medicine
1991,PolScience
1991,PolScience
1991,Physics
1991,PolScience
1991,Medicine
1991,Economics
1991,Physics
1991,Economics
1991,Medicine
1991,Economics
1991,Physics
1991,PolScience
1991,ComputerScience
1991,Biology
1991,Physics
1991,Medicine
1991,Medicine
1991,Biology
1991,PolScience
1991,Physics
1991,Physics
1991,Physics
1991,Physics
1991,Economics
1991,Economics
1991,Physics
1991,PolScience
1991,Literature
1991,Physics
1991,Physics
1991,ComputerScience
1991,PolScience
1991,Economics
1991,PolScience
1991,Medicine
1991,Physics
1991,PolScience
1991,Physics
1991,PolScience
1991,Literature
1991,Biology
1991,ComputerScience
1991,Medicine
1991,Physics
1991,Physics
1991,Physics
1991,ComputerScience
1991,PolScience
1991,ComputerScience
1991,Biology
1991,PolScience
1991,Physics
1991,Medicine
1991,Economics
1991,Medicine
1991,PolScience
1991,Physics
1991,Medicine
1991,Literature
1991,Economics
1991,Biology
1991,PolScience
1991,ComputerScience
1991,Biology
1991,Biology
1991,Physics
1991,Economics
1991,ComputerScience
1991,Physics
1991,Biology
1991,Physics
1991,PolScience
1991,PolScience
1991,Medicine
1991,Medicine
1991,Medicine
1991,Medicine
1991,PolScience
1991,ComputerScience
1991,Economics
1991,PolScience
1991,PolScience
1991,PolScience
1991,Economics
1991,Medicine
1991,Medicine
1991,Economics
1991,Economics
1991,Literature
1991,ComputerScience
1991,PolScience
1991,PolScience
1991,Economics
1991,Economics
1991,Biology
1991,Medicine
1991,Economics
1991,Physics
1991,PolScience
1991,Biology
1991,Medicine
1991,Medicine
1991,Physics
1991,PolScience
1991,Biology
1991,PolScience
1991,Medicine
1991,Medicine
1991,Physics
1991,Physics
1991,Economics
1991,Physics
1991,Physics
1991,Medicine
1991,PolScience
1991,ComputerScience
1991,Economics
1991,Physics
1991,PolScience
1991,Physics
1991,Economics
1991,PolScience
1991,ComputerScience
1991,PolScience
1991,Medicine
1991,Medicine
1991,PolScience
1991,PolScience
1991,Medicine
1991,Physics
1991,Economics
1991,Medicine
1991,Physics
1991,Physics
1991,Literature
1991,Medicine
1991,Medicine
1991,Physics
1991,Medicine
1991,Physics
1991,Economics
1991,ComputerScience
1991,Physics
1991,Medicine
1991,Medicine
1991,Physics
1991,ComputerScience
1991,Physics
1991,Physics
1991,Physics
1991,ComputerScience
1991,PolScience
1991,Economics
1991,PolScience
1991,Physics
1991,Physics
1991,Physics
1991,Medicine
1991,Physics
1991,Physics
1991,PolScience
1991,ComputerScience
1991,PolScience
1991,Biology
1991,Physics
1991,Physics
1991,Physics
1991,Medicine
1991,Physics
1991,PolScience
1991,ComputerScience
1991,ComputerScience
1991,Physics
1991,Literature
1991,Medicine
1991,Medicine
1991,Economics
1991,Medicine
1991,Medicine
1991,Physics
1991,Economics
1991,Physics
1991,Medicine
1991,Literature
1991,Medicine
1991,PolScience
1991,Physics
1991,PolScience
1991,Physics
1991,Physics
1991,Medicine
1991,PolScience
1991,Physics
1991,Literature
1991,PolScience
1991,PolScience
1991,Medicine
1991,PolScience
1991,Physics
1991,ComputerScience
1991,Physics
1991,Literature
1991,Medicine
1991,PolScience
1991,Physics
1991,ComputerScience
1991,Literature
1991,Medicine
1991,Physics
1991,Physics
1991,Medicine
1991,PolScience
1991,PolScience
1991,PolScience
1991,Medicine
1991,Economics
1991,Economics
1991,Medicine
1991,Economics
1991,Medicine
1991,Economics
1991,Medicine
1991,Physics
1991,Physics
1991,ComputerScience
1991,PolScience
1991,PolScience
1991,PolScience
1991,Biology
1991,PolScience
1991,Physics
1991,Medicine
1991,PolScience
1991,PolScience
1991,PolScience
1991,PolScience
1991,Medicine
1991,Physics
1991,Economics
1991,Economics
1991,PolScience
1991,Physics
1991,Economics
1991,PolScience
1991,ComputerScience
1991,Medicine
1991,ComputerScience
1991,Physics
1991,ComputerScience
1991,Economics
1991,Medicine
1991,Physics
1991,Physics
1991,Economics
1991,PolScience
1991,PolScience
1991,PolScience
1991,PolScience
1991,Biology
1991,Medicine
1991,PolScience
1991,PolScience
1991,Physics
1991,Biology
1991,PolScience
1991,Physics
1991,PolScience
1991,Economics
1991,PolScience
1991,Economics
1991,Medicine
1991,Medicine
1991,Physics
1991,Medicine
1991,Economics
1991,ComputerScience
1991,Physics
1991,PolScience
1991,Physics
1991,Medicine
1991,PolScience
1991,Medicine
1991,Economics
1991,Physics
1991,Physics
1991,Biology
1991,ComputerScience
1991,Medicine
1991,Physics
1991,Biology
1991,PolScience
1991,ComputerScience
1991,PolScience
1991,Biology
1991,Economics
1991,Medicine
1991,Physics
1991,ComputerScience
1991,Medicine
1991,PolScience
1991,Literature
1991,Medicine
1991,Physics
1991,PolScience
1991,Medicine
1991,PolScience
1991,Biology
1991,Medicine
1991,Medicine
1991,PolScience
1991,Medicine
1991,Medicine
1991,Economics
1991,Physics
1991,Economics
1991,Literature
1991,PolScience
1991,Medicine
1991,Medicine
1991,Medicine
1991,PolScience
1991,Medicine
1991,PolScience
1991,Physics
1991,Physics
1991,ComputerScience
1991,Economics
1991,Medicine
1991,Economics
1991,PolScience
1991,Biology
1991,ComputerScience
1991,Medicine
1991,Medicine
1991,Biology
1991,ComputerScience
1991,ComputerScience
1991,Economics
1991,Medicine
1991,Biology
1991,Medicine
1991,Medicine
1991,Medicine
1991,PolScience
1991,PolScience
1991,Economics
1991,Physics
1991,Physics
1991,PolScience
1991,Economics
1991,Medicine
1991,Physics
1991,Economics
1991,Medicine
1991,Physics
1991,Physics
1991,ComputerScience
1991,Medicine
1991,Medicine
1991,Medicine
1991,Medicine
1991,Physics
1991,Medicine
1991,ComputerScience
1991,Physics
1991,Physics
1991,Biology
1991,Medicine
1991,Biology
1991,Medicine
1991,Literature
1991,Physics
1991,PolScience
1991,PolScience
1991,Economics
1991,Biology
1991,PolScience
1991,PolScience
1991,PolScience
1991,ComputerScience
1991,ComputerScience
1991,Medicine
1991,Physics
1991,Economics
1991,Physics
1991,PolScience
1991,Economics
1991,Economics
1991,Economics
1991,Literature
1991,PolScience
1991,Physics
1991,PolScience
1991,Physics
1991,ComputerScience
1991,ComputerScience
1991,PolScience
1991,Economics
1991,Medicine
1991,Medicine
1991,Medicine
1991,Physics
1991,Physics
1991,Physics
1991,Physics
1991,Physics
1991,Physics
1991,PolScience
1991,Physics
1991,Medicine
1991,Medicine
1991,Medicine
1991,Physics
1991,Medicine
1991,Physics
1991,Medicine
1991,Biology
1991,Literature
1991,PolScience
1991,Medicine
1991,Medicine
1991,Physics
1991,Economics
1991,Economics
1991,Physics
1991,PolScience
1991,Economics
1991,Economics
1992,PolScience
1992,Medicine
1992,Economics
1992,Economics
1992,Medicine
1992,Medicine
1992,Physics
1992,Physics
1992,Economics
1992,Medicine
1992,Physics
1992,PolScience
1992,Medicine
1992,PolScience
1992,PolScience
1992,PolScience
1992,Biology
1992,Physics
1992,Economics
1992,Physics
1992,PolScience
1992,Biology
1992,PolScience
1992,ComputerScience
1992,PolScience
1992,Medicine
1992,Medicine
1992,ComputerScience
1992,Medicine
1992,Medicine
1992,Economics
1992,PolScience
1992,PolScience
1992,Medicine
1992,PolScience
1992,Economics
1992,PolScience
1992,PolScience
1992,PolScience
1992,Physics
1992,Medicine
1992,Physics
1992,Physics
1992,Biology
1992,Medicine
1992,Physics
1992,Economics
1992,Literature
1992,Physics
1992,Economics
1992,ComputerScience
1992,Economics
1992,Physics
1992,ComputerScience
1992,ComputerScience
1992,Medicine
1992,Medicine
1992,PolScience
1992,Biology
1992,Physics
1992,Medicine
1992,PolScience
1992,Biology
1992,ComputerScience
1992,Physics
1992,PolScience
1992,Biology
1992,Physics
1992,Physics
1992,ComputerScience
1992,Physics
1992,Physics
1992,Medicine
1992,Medicine
1992,PolScience
1992,Medicine
1992,Physics
1992,Physics
1992,ComputerScience
1992,Biology
1992,PolScience
1992,Biology
1992,Physics
1992,Economics
1992,Physics
1992,ComputerScience
1992,Medicine
1992,Medicine
1992,Physics
1992,Physics
1992,Physics
1992,Biology
1992,Physics
1992,Medicine
1992,PolScience
1992,Physics
1992,Physics
1992,PolScience
1992,PolScience
1992,PolScience
1992,Biology
1992,Physics
1992,PolScience
1992,Physics
1992,Economics
1992,Physics
1992,Physics
1992,Medicine
1992,PolScience
1992,Economics
1992,Economics
1992,Physics
1992,Medicine
1992,Physics
1992,Biology
1992,Medicine
1992,PolScience
1992,Physics
1992,Literature
1992,PolScience
1992,Physics
1992,Economics
1992,Physics
1992,ComputerScience
1992,Physics
1992,Economics
1992,PolScience
1992,Physics
1992,Medicine
1992,Biology
1992,Physics
1992,ComputerScience
1992,PolScience
1992,Economics
1992,Biology
1992,Medicine
1992,Medicine
1992,Literature
1992,PolScience
1992,Physics
1992,PolScience
1992,PolScience
1992,PolScience
1992,Economics
1992,Biology
1992,Medicine
1992,Physics
1992,Physics
1992,Medicine
1992,PolScience
1992,PolScience
1992,Economics
1992,Physics
1992,Economics
1992,Physics
1992,Medicine
1992,Economics
1992,PolScience
1992,Medicine
1992,Physics
1992,PolScience
1992,Physics
1992,PolScience
1992,PolScience
1992,Economics
1992,Physics
1992,PolScience
1992,PolScience
1992,Medicine
1992,PolScience
1992,ComputerScience
1992,PolScience
1992,ComputerScience
1992,Economics
1992,Medicine
1992,Medicine
1992,PolScience
1992,Literature
1992,Physics
1992,Medicine
1992,Medicine
1992,Physics
1992,PolScience
1992,Physics
1992,Physics
1992,Biology
1992,PolScience
1992,Physics
1992,Medicine
1992,ComputerScience
1992,Physics
1992,Economics
1992,Medicine
1992,ComputerScience
1992,Medicine
1992,Economics
1992,Physics
1992,Physics
1992,Medicine
1992,ComputerScience
1992,Biology
1992,Biology
1992,ComputerScience
1992,Economics
1992,PolScience
1992,PolScience
1992,PolScience
1992,Economics
1992,PolScience
1992,PolScience
1992,Physics
1992,ComputerScience
1992,PolScience
1992,Economics
1992,PolScience
1992,ComputerScience
1992,Medicine
1992,PolScience
1992,PolScience
1992,Physics
1992,ComputerScience
1992,Physics
1992,ComputerScience
1992,Literature
1992,ComputerScience
1992,Physics
1992,Medicine
1992,Medicine
1992,ComputerScience
1992,PolScience
1992,Physics
1992,Physics
1992,ComputerScience
1992,Physics
1992,Economics
1992,Medicine
1992,Medicine
1992,Physics
1992,PolScience
1992,Economics
1992,Physics
1992,PolScience
1992,Biology
1992,Biology
1992,PolScience
1992,PolScience
1992,PolScience
1992,ComputerScience
1992,ComputerScience
1992,Economics
1992,Medicine
1992,PolScience
1992,ComputerScience
1992,PolScience
1992,ComputerScience
1992,Medicine
1992,ComputerScience
1992,Medicine
1992,Medicine
1992,Physics
1992,Economics
1992,Medicine
1992,Physics
1992,Economics
1992,PolScience
1992,ComputerScience
1992,Medicine
1992,PolScience
1992,Literature
1992,Physics
1992,Physics
1992,Physics
1992,Medicine
1992,Physics
1992,ComputerScience
1992,PolScience
1992,Medicine
1992,Economics
1992,Physics
1992,Physics
1992,Physics
1992,Biology
1992,Physics
1992,PolScience
1992,Physics
1992,Economics
1992,Medicine
1992,Physics
1992,PolScience
1992,Medicine
1992,PolScience
1992,ComputerScience
1992,ComputerScience
1992,Economics
1992,Medicine
1992,Physics
1992,ComputerScience
1992,Economics
1992,Economics
1992,Physics
1992,ComputerScience
1992,Medicine
1992,Physics
1992,ComputerScience
1992,Medicine
1992,PolScience
1992,Physics
1992,ComputerScience
1992,PolScience
1992,Medicine
1992,Physics
1992,PolScience
1992,Physics
1992,PolScience
1992,Medicine
1992,Medicine
1992,ComputerScience
1992,Physics
1992,Physics
1992,Medicine
1992,Economics
1992,Medicine
1992,Physics
1992,ComputerScience
1992,PolScience
1992,Medicine
1992,Economics
1992,Economics
1992,Economics
1992,Medicine
1992,Medicine
1992,Economics
1992,Physics
1992,Physics
1992,Physics
1992,Biology
1992,Physics
1992,Medicine
1992,Physics
1992,PolScience
1992,Economics
1992,ComputerScience
1992,PolScience
1992,ComputerScience
1992,ComputerScience
1992,Physics
1992,Physics
1992,Economics
1992,Medicine
1992,Physics
1992,Medicine
1992,PolScience
1992,PolScience
1992,Biology
1992,Medicine
1992,Physics
1992,PolScience
1992,Medicine
1992,Physics
1992,Economics
1992,PolScience
1992,Biology
1992,Biology
1992,Economics
1992,Medicine
1992,Economics
1992,PolScience
1992,Biology
1992,Medicine
1992,PolScience
1992,Medicine
1992,Economics
1992,Physics
1992,Medicine
1992,Medicine
1992,Medicine
1992,Physics
1992,Medicine
1992,Biology
1992,ComputerScience
1992,Physics
1992,Economics
1992,ComputerScience
1992,Physics
1992,Physics
1992,Medicine
1992,PolScience
1992,Medicine
1992,Physics
1992,PolScience
1992,Physics
1992,Economics
1992,ComputerScience
1992,Physics
1992,Literature
1992,PolScience
1992,Economics
1992,PolScience
1992,Economics
1992,PolScience
1992,Economics
1992,PolScience
1992,Physics
1992,PolScience
1992,Biology
1992,Medicine
1992,Medicine
1992,Economics
1992,Economics
1992,PolScience
1992,Economics
1992,PolScience
1992,Medicine
1992,Medicine
1992,PolScience
1992,PolScience
1992,Physics
1992,Physics
1992,ComputerScience
1992,Literature
1992,PolScience
1992,Physics
1992,Economics
1992,Physics
1992,Medicine
1992,ComputerScience
1992,Physics
1992,ComputerScience
1992,Physics
1992,Physics
1992,Medicine
1992,Medicine
1992,Physics
1992,Economics
1992,Economics
1992,PolScience
1992,Medicine
1992,Medicine
1992,Biology
1992,Medicine
1992,Economics
1992,Economics
1992,Literature
1992,Physics
1992,Physics
1992,PolScience
1992,Economics
1992,Physics
1992,Physics
1992,Biology
1992,Medicine
1992,Physics
1992,Biology
1992,Medicine
1992,Physics
1992,PolScience
1992,PolScience
1992,Medicine
1992,Physics
1992,Economics
1992,ComputerScience
1992,Medicine
1992,Economics
1992,PolScience
1992,Economics
1992,PolScience
1992,Biology
1992,Physics
1992,Physics
1992,ComputerScience
1992,ComputerScience
1992,Economics
1992,Physics
1992,PolScience
1992,Medicine
1992,Physics
1992,ComputerScience
1992,Medicine
1992,ComputerScience
1992,Economics
1992,Economics
1992,Physics
1992,Physics
1992,PolScience
1992,Physics
1992,Physics
1992,ComputerScience
1992,Medicine
1992,Economics
1992,Physics
1992,ComputerScience
1992,PolScience
1992,Economics
1992,Medicine
1992,Medicine
1992,PolScience
1992,Physics
1992,ComputerScience
1992,Biology
1992,Physics
1992,Physics
1992,Biology
1992,Physics
1992,Medicine
1992,PolScience
1992,ComputerScience
1992,PolScience
1992,Physics
1992,Physics
1992,PolScience
1992,PolScience
1992,PolScience
1992,Medicine
1992,ComputerScience
1992,Medicine
1992,Medicine
1992,Physics
1992,Medicine
1992,Physics
1992,PolScience
1992,PolScience
1992,PolScience
1992,Economics
1992,Biology
1992,Medicine
1992,Economics
1992,Economics
1992,Physics
1992,Economics
1992,PolScience
1992,Biology
1992,Medicine
1992,ComputerScience
1992,Physics
1992,Medicine
1992,Physics
1992,Physics
1992,ComputerScience
1992,PolScience
1992,Physics
1992,Physics
1992,PolScience
1992,Physics
1992,Medicine
1992,Medicine
1992,Physics
1992,Physics
1992,Physics
1992,Medicine
1992,ComputerScience
1992,Physics
1992,Medicine
1992,PolScience
1992,Economics
1992,PolScience
1992,Medicine
1992,Literature
1992,Economics
1992,ComputerScience
1992,PolScience
1992,Physics
1992,PolScience
1992,Economics
1992,Physics
1992,Physics
1992,PolScience
1992,PolScience
1992,Medicine
1992,PolScience
1992,Biology
1992,Economics
1992,Physics
1992,Medicine
1992,Biology
1992,Economics
1992,Biology
1992,Literature
1992,Physics
1992,PolScience
1992,Medicine
1992,Medicine
1992,Medicine
1992,Physics
1992,Physics
1992,Medicine
1992,Economics
1992,Physics
1992,Physics
1992,ComputerScience
1992,Physics
1992,Biology
1992,Medicine
1992,Physics
1992,Physics
1992,Physics
1992,Medicine
1992,Medicine
1992,PolScience
1992,PolScience
1992,Economics
1992,PolScience
1992,ComputerScience
1992,Literature
1992,Biology
1992,Economics
1992,ComputerScience
1992,PolScience
1992,Biology
1992,Biology
1992,ComputerScience
1992,Physics
1992,ComputerScience
1992,Physics
1992,Economics
1992,ComputerScience
1992,Economics
1992,PolScience
1992,Medicine
1992,Medicine
1992,Medicine
1992,ComputerScience
1992,PolScience
1992,PolScience
1992,Physics
1992,PolScience
1992,Physics
1992,PolScience
1992,Medicine
1992,PolScience
1992,Physics
1992,Medicine
1992,Physics
1992,Medicine
1992,Economics
1992,Physics
1992,Economics
1992,PolScience
1992,ComputerScience
1992,Physics
1992,ComputerScience
1992,Physics
1992,PolScience
1992,Economics
1992,Economics
1992,Physics
1992,Medicine
1992,Biology
1992,Biology
1992,Medicine
1992,Biology
1992,Economics
1992,PolScience
1992,Medicine
1992,Physics
1992,Biology
1992,ComputerScience
1992,Physics
1992,Medicine
1992,Medicine
1992,Economics
1992,Economics
1992,Economics
1992,Medicine
1992,Medicine
1992,Economics
1992,Biology
1992,Physics
1992,Physics
1992,Medicine
1992,Medicine
1992,PolScience
1992,Medicine
1992,Biology
1992,Medicine
1992,Economics
1992,Literature
1992,Literature
1992,Medicine
1992,ComputerScience
1992,Medicine
1992,PolScience
1992,Biology
1992,Medicine
1992,ComputerScience
1992,Medicine
1992,Physics
1992,ComputerScience
1992,Physics
1992,Literature
1992,Medicine
1992,PolScience
1992,Biology
1992,Medicine
1992,Economics
1992,Economics
1992,Economics
1992,ComputerScience
1992,Economics
1992,Physics
1992,Medicine
1992,Medicine
1992,Biology
1992,PolScience
1992,Physics
1992,Economics
1992,PolScience
1992,PolScience
1992,Physics
1992,Economics
1992,ComputerScience
1992,Physics
1992,PolScience
1992,PolScience
1992,Economics
1992,PolScience
1992,Physics
1992,PolScience
1992,Medicine
1992,Economics
1992,Physics
1992,ComputerScience
1992,Biology
1992,Economics
1992,Biology
1992,Physics
1992,PolScience
1992,Economics
1992,Medicine
1992,Physics
1992,ComputerScience
1992,PolScience
1992,ComputerScience
1992,Medicine
1992,ComputerScience
1992,PolScience
1992,Physics
1992,Physics
1992,Physics
1992,Physics
1992,Physics
1992,Physics
1992,Physics
1992,Physics
1992,Medicine
1992,PolScience
1992,PolScience
1992,Economics
1992,Economics
1992,Physics
1992,Physics
1992,Medicine
1992,Physics
1992,Physics
1992,Economics
1992,Medicine
1992,Medicine
1992,Physics
1992,Economics
1992,Physics
1992,Economics
1992,PolScience
1992,Economics
1992,Physics
1992,Biology
1992,Physics
1992,Medicine
1992,Medicine
1992,Physics
1992,Literature
1992,Biology
1992,Biology
1992,Economics
1992,Medicine
1992,Physics
1992,PolScience
1992,PolScience
1992,Economics
1992,Medicine
1992,Physics
1992,Medicine
1992,Physics
1992,Physics
1992,PolScience
1992,Physics
1992,PolScience
1992,PolScience
1992,Physics
1992,Economics
1992,Physics
1992,Medicine
1992,Physics
1992,Medicine
1992,Physics
1992,Economics
1992,Physics
1992,PolScience
1992,Physics
1992,Physics
1992,Economics
1992,Economics
1992,Physics
1992,Physics
1992,Physics
1992,Medicine
1992,Medicine
1992,PolScience
1992,ComputerScience
1992,PolScience
1992,PolScience
1992,Biology
1992,Economics
1992,Physics
1992,PolScience
1992,Biology
1992,Economics
1992,Physics
1992,Literature
1992,Medicine
1992,PolScience
1992,Physics
1992,Medicine
1992,Economics
1992,ComputerScience
1992,Physics
1992,Physics
1992,ComputerScience
1992,Economics
1992,Medicine
1992,PolScience
1992,ComputerScience
1992,Physics
1992,ComputerScience
1992,Economics
1992,Physics
1992,Medicine
1992,Economics
1992,Physics
1992,Economics
1992,Physics
1992,ComputerScience
1992,Physics
1992,Physics
1992,Economics
1992,ComputerScience
1992,PolScience
1992,ComputerScience
1992,Physics
1992,ComputerScience
1992,Physics
1992,Biology
1992,PolScience
1992,Physics
1992,Biology
1992,Medicine
1992,Literature
1992,Medicine
1992,Medicine
1992,Physics
1992,Biology
1992,ComputerScience
1992,ComputerScience
1992,Literature
1992,Medicine
1992,PolScience
1992,Physics
1992,Medicine
1992,Biology
1992,Medicine
1992,Medicine
1992,Economics
1992,Economics
1992,Medicine
1992,ComputerScience
1992,PolScience
1992,Economics
1992,Physics
1992,Medicine
1992,PolScience
1992,Economics
1992,Physics
1992,Physics
1992,PolScience
1992,Medicine
1992,Medicine
1992,Medicine
1992,PolScience
1992,Economics
1992,PolScience
1992,Biology
1992,Physics
1992,PolScience
1992,Physics
1992,ComputerScience
1992,Physics
1992,ComputerScience
1992,Economics
1992,Medicine
1992,Medicine
1992,Medicine
1992,Medicine
1992,Physics
1992,Biology
1992,Medicine
1992,Medicine
1992,PolScience
1992,Medicine
1992,Physics
1992,Medicine
1992,Medicine
1992,Biology
1992,Physics
1992,Physics
1992,Medicine
1992,Biology
1992,Medicine
1992,Biology
1992,Economics
1992,PolScience
1992,ComputerScience
1992,Economics
1992,Medicine
1992,ComputerScience
1992,Physics
1992,Medicine
1992,ComputerScience
1992,Medicine
1992,Medicine
1992,Physics
1992,ComputerScience
1992,PolScience
1992,Physics
1992,PolScience
1992,Physics
1992,Medicine
1992,ComputerScience
1992,ComputerScience
1992,Physics
1992,Economics
1992,Economics
1992,PolScience
1992,Economics
1992,ComputerScience
1992,Medicine
1992,Physics
1992,Physics
1992,Economics
1992,Economics
1992,PolScience
1992,PolScience
1992,Physics
1992,Medicine
1992,Physics
1992,Physics
1992,Biology
1992,Literature
1992,Physics
1992,ComputerScience
1992,PolScience
1992,Medicine
1992,Economics
1992,Economics
1992,Physics
1992,Physics
1992,Economics
1992,Physics
1992,Physics
1992,Medicine
1992,PolScience
1992,Economics
1992,Biology
1992,Medicine
1992,Physics
1992,ComputerScience
1992,Economics
1992,Medicine
1992,PolScience
1992,ComputerScience
1992,Physics
1992,PolScience
1992,PolScience
1992,PolScience
1992,PolScience
1992,Physics
1992,Economics
1992,Physics
1992,Medicine
1992,PolScience
1992,Literature
1992,Medicine
1992,Economics
1992,ComputerScience
1992,Literature
1992,PolScience
1992,ComputerScience
1992,Medicine
1992,Economics
1992,Physics
1992,Economics
1992,PolScience
1992,Economics
1992,ComputerScience
1992,Medicine
1992,Physics
1992,PolScience
1992,PolScience
1992,Physics
1992,ComputerScience
1992,ComputerScience
1992,Economics
1992,Physics
1992,PolScience
1992,Medicine
1992,Physics
1992,PolScience
1992,PolScience
1992,Physics
1992,Medicine
1992,PolScience
1992,PolScience
1992,Physics
1992,PolScience
1992,Physics
1992,Physics
1992,PolScience
1992,PolScience
1992,Medicine
1992,Physics
1992,PolScience
1992,Biology
1992,Physics
1992,Physics
1992,Medicine
1992,Physics
1992,PolScience
1992,ComputerScience
1992,Physics
1992,Medicine
1992,ComputerScience
1992,PolScience
1992,Physics
1992,PolScience
1992,Medicine
1992,PolScience
1992,Physics
1992,PolScience
1992,PolScience
1992,PolScience
1992,ComputerScience
1992,PolScience
1992,Economics
1992,Physics
1992,PolScience
1992,Economics
1992,Biology
1992,Medicine
1992,Physics
1992,Physics
1992,Physics
1992,PolScience
1992,Medicine
1992,Physics
1992,Economics
1992,Medicine
1992,Medicine
1992,Medicine
1992,Physics
1992,Economics
1992,Medicine
1992,Physics
1992,Physics
1992,PolScience
1992,Physics
1992,Economics
1992,ComputerScience
1992,Physics
1992,Economics
1992,Literature
1992,Physics
1992,ComputerScience
1992,Physics
1992,Economics
1992,PolScience
1992,PolScience
1992,Physics
1992,Medicine
1992,PolScience
1992,PolScience
1992,Physics
1992,Biology
1992,Biology
1992,Physics
1992,Physics
1992,PolScience
1992,Medicine
1992,Physics
1992,Physics
1992,PolScience
1992,ComputerScience
1992,Literature
1992,Physics
1992,PolScience
1992,Physics
1992,Literature
1992,Medicine
1992,Biology
1992,Biology
1992,PolScience
1992,ComputerScience
1992,Medicine
1992,ComputerScience
1992,PolScience
1992,PolScience
1992,Economics
1992,Biology
1992,Physics
1992,Physics
1992,Physics
1992,Medicine
1992,Medicine
1992,PolScience
1992,Economics
1992,Physics
1992,Economics
1992,PolScience
1992,PolScience
1992,PolScience
1992,PolScience
1992,Medicine
1992,PolScience
1992,ComputerScience
1992,PolScience
1992,Medicine
1992,ComputerScience
1992,Economics
1992,PolScience
1992,Medicine
1992,Biology
1992,Biology
1992,Physics
1992,Literature
1992,Physics
1992,Economics
1992,ComputerScience
1992,Economics
1992,Physics
1992,PolScience
1992,Physics
1992,ComputerScience
1992,Medicine
1992,Physics
1992,PolScience
1992,PolScience
1992,Economics
1992,ComputerScience
1992,Economics
1992,ComputerScience
1992,Economics
1992,Economics
1992,Medicine
1992,PolScience
1992,PolScience
1992,Economics
1992,Medicine
1992,Medicine
1992,Physics
1992,ComputerScience
1992,Physics
1992,Medicine
1992,Economics
1992,Physics
1992,Biology
1992,Medicine
1992,PolScience
1992,Biology
1992,Medicine
1992,Physics
1992,Medicine
1992,Medicine
1992,Biology
1992,PolScience
1992,Economics
1992,Physics
1992,PolScience
1992,ComputerScience
